"filename", "language", "TypeScript", "JSON with Comments", "JSON", "JavaScript", "Markdown", "YAML", "vue", "HTML", "XML", "CSS", "comment", "blank", "total"
"/Users/canson/Documents/GitHub/nexus/v2/backend/src/setup-swagger.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"/Users/canson/Documents/GitHub/nexus/v2/backend/tsconfig.build.json", "JSON", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/canson/Documents/GitHub/nexus/v2/backend/tsconfig.json", "JSON with Comments", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"/Users/canson/Documents/GitHub/nexus/v2/frontend/.prettierrc", "JSON", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/canson/Documents/GitHub/nexus/v2/frontend/README.md", "Markdown", 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 6, 25
"/Users/canson/Documents/GitHub/nexus/v2/frontend/babel.config.js", "JavaScript", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/Users/canson/Documents/GitHub/nexus/v2/frontend/jsconfig.json", "JSON with Comments", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20
"/Users/canson/Documents/GitHub/nexus/v2/frontend/package.json", "JSON", 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 1, 58
"/Users/canson/Documents/GitHub/nexus/v2/frontend/pnpm-lock.yaml", "YAML", 0, 0, 0, 0, 0, 7858, 0, 0, 0, 0, 0, 2093, 9951
"/Users/canson/Documents/GitHub/nexus/v2/frontend/postcss.config.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 7
"/Users/canson/Documents/GitHub/nexus/v2/frontend/public/img/icons/safari-pinned-tab.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 4
"/Users/canson/Documents/GitHub/nexus/v2/frontend/public/index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 1, 18
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/App.vue", "vue", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 5, 27
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/components/HelloWorld.vue", "vue", 0, 0, 0, 0, 0, 0, 58, 0, 0, 0, 1, 3, 62
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/index.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 4
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/main.js", "JavaScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/registerServiceWorker.js", "JavaScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 1, 3, 33
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/router/index.js", "JavaScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 4, 31
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/store/index.js", "JavaScript", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/views/AboutView.vue", "vue", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 6
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/views/HomeView.vue", "vue", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 3, 19
"/Users/canson/Documents/GitHub/nexus/v2/frontend/src/views/auth/RegisterView.vue", "vue", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 10, 4, 78
"/Users/canson/Documents/GitHub/nexus/v2/frontend/tailwind.config.js", "JavaScript", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 1, 10
"/Users/canson/Documents/GitHub/nexus/v2/frontend/vue.config.js", "JavaScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
"Total", "-", 2691, 42, 191, 123, 20, 14779, 165, 16, 3, 3, 36, 4739, 22808
